,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1202,312238.38778538816,1046.4714037052265,59354.159380233985,0,0.0,0.26412747334661285,423383.5613935534,0.27867265294554433,1023337.3673699796,258626.82296165568,7726.77195331967,86502.3904800304,72644.03760643532,35133.83315966411,117867678.4331561,35133.411420064185,36994701.80029023,226956.15131684797,24593.387994044922,162982.908746088,33,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2018,Aug04v1,CONUS,-1,95,2018,-1,-1,-1,51227.73103712092,59354.159380233985,1046.4714037052265,162982.908746088,1.0,0.0
337,308819.6184931507,0.0,78139.85859036478,0,0.0,0.2641655045338622,423383.5613935534,0.2897661834580256,1023337.3673699796,258626.82296165568,6795.371140932534,79064.63018207534,72644.03760643532,28351.76050233952,117867678.4331561,28351.451972822928,27063992.737649024,226956.15131684797,19846.016380976052,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2019,Aug04v1,CONUS,-1,95,2019,-1,-1,-1,40763.00547062437,78139.85859036478,0.0,0.0,1.0,0.0
530,304589.92076502735,0.0,98873.82829472955,0,0.0,0.27182205867777515,423383.5613935534,0.3004261049920211,1023337.3673699796,258626.82296165568,6216.727509852995,71266.73070627742,72644.03760643532,25209.290893907648,117867678.4331561,25209.01496988797,24203861.42637132,226956.15131684797,17646.310478921576,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2020,Aug04v1,CONUS,-1,95,2020,-1,-1,-1,40763.00012844887,98873.82829472955,0.0,0.0,1.0,0.0
451,301977.5055936073,3061.2867954277763,45959.72017343463,0,0.0,0.2674545444406294,396338.96288267965,0.28379868260612123,939084.895804675,127560.88024027004,6333.517101269808,27473.300134775975,79894.76002722174,36967.418782289176,163415056.10945377,36966.933666784265,42553991.66851771,347297.35384813446,25876.853566748978,282456.67454712966,59,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1979,Aug04v1,CONUS,-1,96,1979,-1,-1,-1,76120.71653694252,45959.72017343463,3061.2867954277763,282456.67454712966,1.0,0.0
484,309578.18920765026,8151.015977836859,34381.76296407481,0,0.0,0.26395246787924637,396338.96288267965,0.27400936253503594,939084.895804675,127560.88024027004,5465.830375716437,28448.129950765648,79894.76002722174,35021.84321178419,163415056.10945377,35021.5290333869,27559508.54009506,347297.35384813446,24515.070323370826,276124.0425573919,157,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1980,Aug04v1,CONUS,-1,96,1980,-1,-1,-1,127018.00505367454,34381.76296407481,8151.015977836859,276124.0425573919,1.0,0.0
367,302284.44771689497,15565.603631822773,43211.22927717118,0,0.0,0.25912471314351126,396338.96288267965,0.2701820545982502,939084.895804675,127560.88024027004,5671.372884242187,23847.355519885445,79894.76002722174,35500.12703083397,163415056.10945377,35499.78772456805,29763707.544776212,347297.35384813446,24849.85140719764,304608.5653785189,308,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1981,Aug04v1,CONUS,-1,96,1981,-1,-1,-1,201163.88240659857,43211.22927717118,15565.603631822773,304608.5653785189,1.0,0.0
959,299633.2605022831,6938.781573911939,44516.07547800088,0,0.0,0.2566909347760672,396338.96288267965,0.27972785144362056,939084.895804675,127560.88024027004,4914.228791359089,26666.03823299067,79894.76002722174,36602.62489660928,163415056.10945377,36602.173082615824,39632806.44867082,347297.35384813446,25621.521157831077,248239.9618558488,167,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1982,Aug04v1,CONUS,-1,96,1982,-1,-1,-1,114895.66370165786,44516.07547800088,6938.781573911939,248239.9618558488,1.0,0.0
1618,305800.8093607306,15359.15702087393,36501.0999396655,0,0.0,0.25458505936381387,396338.96288267965,0.2675755547752008,939084.895804675,127560.88024027004,6093.497897262643,26372.06989609576,79894.76002722174,33706.83160029435,163415056.10945377,33706.53832380178,25726008.12151898,347297.35384813446,23594.576826661247,298965.54775098717,298,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1983,Aug04v1,CONUS,-1,96,1983,-1,-1,-1,199099.41324854014,36501.0999396655,15359.15702087393,298965.54775098717,1.0,0.0
16,300952.78608834243,7518.486251350737,49046.38332339804,0,0.0,0.2595475552552688,396338.96288267965,0.28445890763276277,939084.895804675,127560.88024027004,5279.909247235069,24713.062356711063,79894.76002722174,36965.51611131951,163415056.10945377,36965.17426913222,29986156.784396555,347297.35384813446,25875.62198839256,319045.7904844909,159,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1984,Aug04v1,CONUS,-1,96,1984,-1,-1,-1,120692.71109303787,49046.38332339804,7518.486251350737,319045.7904844909,1.0,0.0
30,304312.90342465753,267.1401625736234,43916.85448993017,0,0.0,0.2627501869639085,396338.96288267965,0.29012179959123024,939084.895804675,127560.88024027004,6115.892251320105,27368.558894153924,79894.76002722174,38354.90030890461,163415056.10945377,38354.348027569475,48445731.16534004,347297.35384813446,26848.043619298627,247275.77288285966,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1985,Aug04v1,CONUS,-1,96,1985,-1,-1,-1,48179.25256707257,43916.85448993017,267.1401625736234,247275.77288285966,1.0,0.0
1462,301565.7832191781,10812.834176583307,40879.68091931223,0,0.0,0.2586173468685507,396338.96288267965,0.2717274504417589,939084.895804675,127560.88024027004,5536.716051770302,25512.315378031977,79894.76002722174,34899.736316461414,163415056.10945377,34899.4210630707,27653806.210363664,347297.35384813446,24429.594744149494,297017.07236698596,220,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1986,Aug04v1,CONUS,-1,96,1986,-1,-1,-1,153636.1868335565,40879.68091931223,10812.834176583307,297017.07236698596,1.0,0.0
964,303652.43230593606,15881.352991447478,28110.7346755436,0,0.0,0.26164664662124054,396338.96288267965,0.2502367280831821,939084.895804675,127560.88024027004,5514.508382199176,26453.80841738157,79894.76002722174,30469.66602568217,163415056.10945377,30469.47587875185,16679555.292404687,347297.35384813446,21328.633115126293,274564.6320354352,338,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1987,Aug04v1,CONUS,-1,96,1987,-1,-1,-1,204321.36745116638,28110.7346755436,15881.352991447478,274564.6320354352,1.0,0.0
1506,307889.9653916211,7926.963575241199,52616.85733809722,0,0.0,0.2648600958818636,396338.96288267965,0.293708643783056,939084.895804675,127560.88024027004,4740.893277707844,25738.058321734043,79894.76002722174,37998.3921022395,163415056.10945377,37998.002123990496,34208618.343884945,347297.35384813446,26598.60148679334,283656.31034483376,150,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1988,Aug04v1,CONUS,-1,96,1988,-1,-1,-1,124777.48608779798,52616.85733809722,7926.963575241199,283656.31034483376,1.0,0.0
907,304674.93972602737,9380.94129874623,35365.28907150858,0,0.0,0.2680103812356238,396338.96288267965,0.26686745988252775,939084.895804675,127560.88024027004,6397.095913796299,29754.839313496257,79894.76002722174,34949.96305261547,163415056.10945377,34949.668416306624,25845290.254917372,347297.35384813446,24464.76789141464,327835.5785829105,199,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1989,Aug04v1,CONUS,-1,96,1989,-1,-1,-1,139317.25814058562,35365.28907150858,9380.94129874623,327835.5785829105,1.0,0.0
516,298942.67237442924,2936.232417769022,52019.6135270954,0,0.0,0.2638806293628622,396338.96288267965,0.28719262977639115,939084.895804675,127560.88024027004,4806.397555486467,33003.30969769518,79894.76002722174,35306.70351310563,163415056.10945377,35305.966371364615,64661556.327672824,347297.35384813446,24714.176459955223,238841.26556130362,69,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1990,Aug04v1,CONUS,-1,96,1990,-1,-1,-1,74870.1699369626,52019.6135270954,2936.232417769022,238841.26556130362,1.0,0.0
1277,304121.599086758,8938.46433668647,41332.13981471862,0,0.0,0.26104045964163736,396338.96288267965,0.27603138109639325,939084.895804675,127560.88024027004,5719.442166395535,26697.92798650892,79894.76002722174,35035.776328507585,163415056.10945377,35035.382889559936,34512188.39480737,347297.35384813446,24524.76802269195,288033.70491241734,214,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1991,Aug04v1,CONUS,-1,96,1991,-1,-1,-1,134892.48866580144,41332.13981471862,8938.46433668647,288033.70491241734,1.0,0.0
680,293797.0072859745,6591.017443146097,30942.182140862682,0,0.0,0.25685292529445597,396338.96288267965,0.2574973631627926,939084.895804675,127560.88024027004,5835.311863799541,29007.962543961312,79894.76002722174,34060.72986187558,163415056.10945377,34060.48759417293,21251552.865516227,347297.35384813446,23842.341315921054,215881.2239975916,170,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1992,Aug04v1,CONUS,-1,96,1992,-1,-1,-1,111418.01807292455,30942.182140862682,6591.017443146097,215881.2239975916,1.0,0.0
1459,303858.71552511415,4050.7695254235755,42362.41386260318,0,0.0,0.2629793135138621,396338.96288267965,0.2832842066866996,939084.895804675,127560.88024027004,6210.46995080124,27526.180750279633,79894.76002722174,37602.15689805982,163415056.10945377,37601.7383222258,36717178.43008758,347297.35384813446,26321.216825558055,221431.23095088743,88,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1993,Aug04v1,CONUS,-1,96,1993,-1,-1,-1,86015.54491600188,42362.41386260318,4050.7695254235755,221431.23095088743,1.0,0.0
257,300165.1826484018,58.82988777385867,42730.658988589516,0,0.0,0.26459623972049845,396338.96288267965,0.2837906342836385,939084.895804675,127560.88024027004,5508.340923755147,27247.628198550214,79894.76002722174,38326.428162220596,163415056.10945377,38325.85021818625,50696845.13123247,347297.35384813446,26828.095152730377,50618.71699934971,5,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1994,Aug04v1,CONUS,-1,96,1994,-1,-1,-1,46096.1497706543,42730.658988589516,58.82988777385867,50618.71699934971,1.0,0.0
674,304597.7723744292,10434.420013849638,45770.14555984627,0,0.0,0.26352530192303597,396338.96288267965,0.2796362636824091,939084.895804675,127560.88024027004,5447.649732921355,24999.467325157973,79894.76002722174,36383.84126557527,163415056.10945377,36383.4997140116,29960663.48913724,347297.35384813446,25468.449799808117,250816.81481672236,240,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1995,Aug04v1,CONUS,-1,96,1995,-1,-1,-1,149852.04772917985,45770.14555984627,10434.420013849638,250816.81481672236,1.0,0.0
1117,298511.59600456624,2580.3395656500866,52017.875621731124,0,0.0,0.26346008016396294,396338.96288267965,0.28956515566065244,939084.895804675,127560.88024027004,5874.9902051044655,27275.846847399072,79894.76002722174,38078.880763923145,163415056.10945377,38078.362772808614,45437817.07161153,347297.35384813446,26654.85394096603,221188.99583131165,70,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1997,Aug04v1,CONUS,-1,96,1997,-1,-1,-1,71311.24612862797,52017.875621731124,2580.3395656500866,221188.99583131165,1.0,0.0
1525,302805.7374429224,16415.36404973789,39209.62601375392,0,0.0,0.2647134692583764,396338.96288267965,0.2613096450421656,939084.895804675,127560.88024027004,5538.474809343458,28601.360188012197,79894.76002722174,33067.887091355085,163415056.10945377,33067.627625103734,22760197.48962328,347297.35384813446,23147.339337572612,293588.92143522727,347,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1998,Aug04v1,CONUS,-1,96,1998,-1,-1,-1,209661.48245099772,39209.62601375392,16415.36404973789,293588.92143522727,1.0,0.0
76,300332.9057077626,0.0,63717.56550077668,0,0.0,0.26952310198963475,396338.96288267965,0.30253755292724566,939084.895804675,127560.88024027004,4903.364242982173,36691.28271918368,79894.76002722174,36145.85515765399,163415056.10945377,36145.2571357228,52458064.24825203,347297.35384813446,25301.67999500596,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested1999,Aug04v1,CONUS,-1,96,1999,-1,-1,-1,45507.84718592756,63717.56550077668,0.0,0.0,1.0,0.0
604,303179.88342440804,0.0,47212.23724184353,0,0.0,0.26564944974459803,396338.96288267965,0.29142427094198037,939084.895804675,127560.88024027004,4756.378078185965,39689.06747506733,79894.76002722174,38483.30158214567,163415056.10945377,38482.62101677347,59698716.98719781,347297.35384813446,26937.83471174143,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2000,Aug04v1,CONUS,-1,96,2000,-1,-1,-1,45507.8511595287,47212.23724184353,0.0,0.0,1.0,0.0
714,300386.00776255707,2036.193119112647,44387.38391289818,0,0.0,0.2665236620306841,396338.96288267965,0.28209007728539764,939084.895804675,127560.88024027004,5520.874970170227,26834.395358307076,79894.76002722174,37318.10550118705,163415056.10945377,37317.51989702385,51368786.26324695,347297.35384813446,26122.263927916694,197881.24091873516,59,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2001,Aug04v1,CONUS,-1,96,2001,-1,-1,-1,65869.78036988829,44387.38391289818,2036.193119112647,197881.24091873516,1.0,0.0
1258,306273.04497716896,1747.4320084113206,47803.31427206524,0,0.0,0.2699333133065723,396338.96288267965,0.2919699785137299,939084.895804675,127560.88024027004,4914.149781798247,26832.596121264334,79894.76002722174,38834.864399715836,163415056.10945377,38834.190632871585,59102354.77247684,347297.35384813446,27183.933443010104,288334.5477168999,42,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2002,Aug04v1,CONUS,-1,96,2002,-1,-1,-1,62982.171841303454,47803.31427206524,1747.4320084113206,288334.5477168999,1.0,0.0
477,301020.0848173516,4933.872116596268,42074.23252198208,0,0.0,0.26609755344689456,396338.96288267965,0.2770270805637365,939084.895804675,127560.88024027004,5516.003757686968,26897.16324202575,79894.76002722174,36843.144800564005,163415056.10945377,36842.745631845326,35014799.8928629,347297.35384813446,25789.92194229173,267613.327132602,108,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2003,Aug04v1,CONUS,-1,96,2003,-1,-1,-1,94846.56953742183,42074.23252198208,4933.872116596268,267613.327132602,1.0,0.0
1088,298534.8805783242,280.2108782964407,44033.108455569025,0,0.0,0.2630067437968984,396338.96288267965,0.2837104588029233,939084.895804675,127560.88024027004,4835.781493447388,26559.778585278087,79894.76002722174,38214.88413416175,163415056.10945377,38214.35318293314,46574669.18963937,347297.35384813446,26750.047228053198,159736.91840341047,7,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2004,Aug04v1,CONUS,-1,96,2004,-1,-1,-1,48309.95948628818,44033.108455569025,280.2108782964407,159736.91840341047,1.0,0.0
801,306573.67842465756,11222.940575218665,43839.305005842594,0,0.0,0.263908294234211,396338.96288267965,0.2778754068242968,939084.895804675,127560.88024027004,5177.158202742344,26416.38018540162,79894.76002722174,35384.19660231132,163415056.10945377,35383.84480391006,30859508.887384586,347297.35384813446,24768.691362737045,271739.1410494221,210,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2005,Aug04v1,CONUS,-1,96,2005,-1,-1,-1,157737.25164346705,43839.305005842594,11222.940575218665,271739.1410494221,1.0,0.0
1720,301608.11278538813,4552.774597515208,56021.943689293024,0,0.0,0.2662303199285058,396338.96288267965,0.29154296017985637,939084.895804675,127560.88024027004,4925.819402742673,33871.941693879424,79894.76002722174,35241.03039547113,163415056.10945377,35240.37337708211,57633192.10779931,347297.35384813446,24668.261363957477,245946.59750706793,102,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2006,Aug04v1,CONUS,-1,96,2006,-1,-1,-1,91035.59162283625,56021.943689293024,4552.774597515208,245946.59750706793,1.0,0.0
1250,308302.8090182648,4658.971294463113,48823.361487534785,0,0.0,0.2674591808935575,396338.96288267965,0.29241424879911904,939084.895804675,127560.88024027004,4591.325334813715,24488.03319115128,79894.76002722174,37921.17831271189,163415056.10945377,37920.61671599147,49262870.22674594,347297.35384813446,26544.43170119403,247617.848630147,109,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2007,Aug04v1,CONUS,-1,96,2007,-1,-1,-1,92097.56314863356,48823.361487534785,4658.971294463113,247617.848630147,1.0,0.0
659,304088.1985428051,0.0,66405.40019616441,0,0.0,0.2707288729496559,396338.96288267965,0.3112675948006041,939084.895804675,127560.88024027004,4987.464128650328,32887.6157958105,79894.76002722174,39197.9602681784,163415056.10945377,39197.3076818874,57244411.607809104,347297.35384813446,27438.115377321177,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2008,Aug04v1,CONUS,-1,96,2008,-1,-1,-1,45507.85237446805,66405.40019616441,0.0,0.0,1.0,0.0
1562,300992.27808219177,1070.7488411200495,50498.55675097344,0,0.0,0.2671937081846535,396338.96288267965,0.2914569861661884,939084.895804675,127560.88024027004,6255.107577155752,28264.60791349895,79894.76002722174,39098.775112451214,163415056.10945377,39098.10619706631,58676788.166400425,347297.35384813446,27368.674337946417,204280.53319553167,26,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2009,Aug04v1,CONUS,-1,96,2009,-1,-1,-1,56215.34061704234,50498.55675097344,1070.7488411200495,204280.53319553167,1.0,0.0
355,314756.4660958904,12353.328113112402,49842.168050195774,0,0.0,0.265923764832733,396338.96288267965,0.2921084441681488,939084.895804675,127560.88024027004,4918.858455559504,24482.55192786313,79894.76002722174,36946.52331353174,163415056.10945377,36946.12637929851,34818792.39822735,347297.35384813446,25862.288465508947,288914.0963317973,227,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2010,Aug04v1,CONUS,-1,96,2010,-1,-1,-1,169041.1296783282,49842.168050195774,12353.328113112402,288914.0963317973,1.0,0.0
469,310507.2966894977,3517.7558716342405,70562.38827760985,0,0.0,0.2715464541660344,396338.96288267965,0.31382565288911207,939084.895804675,127560.88024027004,4881.061818637119,33390.87364515106,79894.76002722174,33268.379532524654,163415056.10945377,33267.894599207706,42538010.32314189,347297.35384813446,23287.52621944539,225323.0983915217,84,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2011,Aug04v1,CONUS,-1,96,2011,-1,-1,-1,80685.40101064058,70562.38827760985,3517.7558716342405,225323.0983915217,1.0,0.0
23,304626.139571949,2091.256884647442,54137.72383722776,0,0.0,0.27001853277040194,396338.96288267965,0.29619830568552274,939084.895804675,127560.88024027004,4742.732635268948,34066.81746126589,79894.76002722174,38395.49185551714,163415056.10945377,38394.91102676489,50949890.6287153,347297.35384813446,26876.43771873542,208916.59951662857,65,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2012,Aug04v1,CONUS,-1,96,2012,-1,-1,-1,66420.4198567964,54137.72383722776,2091.256884647442,208916.59951662857,1.0,0.0
651,305395.1433789954,1582.7507399998753,48175.309527767415,0,0.0,0.2691500907322936,396338.96288267965,0.2916084347454845,939084.895804675,127560.88024027004,4828.856393111014,34628.94624250043,79894.76002722174,38423.88954062688,163415056.10945377,38423.07560720996,71397668.26280919,347297.35384813446,26896.152925046972,214284.45797905026,35,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2013,Aug04v1,CONUS,-1,96,2013,-1,-1,-1,61335.35845843363,48175.309527767415,1582.7507399998753,214284.45797905026,1.0,0.0
874,305191.95707762556,0.0,64684.3801439508,0,0.0,0.2650796826455621,396338.96288267965,0.3124546051342735,939084.895804675,127560.88024027004,4615.374768051824,32232.60398022388,79894.76002722174,38558.895810609145,163415056.10945377,38558.34977909976,47897500.91555641,347297.35384813446,26990.84484536983,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs96_Tested2014,Aug04v1,CONUS,-1,96,2014,-1,-1,-1,45507.85128813307,64684.3801439508,0.0,0.0,1.0,0.0
