,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1622,298942.67237442924,0,0.2638806293628622,757819.257265369,0.28719262977639115,1446889.7121385145,2020385.0961405616,optimal,nYrs_20210220_SWB_iter00486,Jan29v1,CONUS,2,90-90,-1,-1,-1,49215.790858376815,315830.14931482123,0.0,0.0,1.0,0.0
1942,302570.8419520548,0,0.263569006544266,1099528.7977886312,0.2765292308300649,1373970.550977324,2984125.604662511,optimal,nYrs_20210220_SWB_iter00138,Jan29v1,CONUS,2,91-03,-1,-1,-1,60189.87821717838,366049.10904267704,0.0,0.0,1.0,0.0
1571,302864.85593607306,0,0.26363538978507156,632810.0416146945,0.2837871706381248,1712298.0279283968,2553853.4527374376,optimal,nYrs_20210220_SWB_iter00097,Jan29v1,CONUS,2,91-06,-1,-1,-1,55533.179940372,348999.45858196367,0.0,0.0,1.0,0.0
1861,304104.87596899224,0,0.2658912931173348,732440.009705649,0.29367358932586135,1555734.759861855,3236197.6689276537,optimal,nYrs_20210220_SWB_iter00314,Jan29v1,CONUS,2,91-08,-1,-1,-1,59517.921168051544,346448.2696838577,0.0,0.0,1.0,0.0
1511,309439.0325913242,0,0.26348211223718526,644965.4334836461,0.284069912632271,2497410.337876337,2316893.4009912754,optimal,nYrs_20210220_SWB_iter00343,Jan29v1,CONUS,2,91-10,-1,-1,-1,66533.22031886523,569211.7116104197,0.0,0.0,1.0,0.0
1695,309439.0325913242,0,0.26348211223718526,644965.4334836461,0.284069912632271,2497410.337876337,2316893.4009912754,optimal,nYrs_20210220_SWB_iter00433,Jan29v1,CONUS,2,91-10,-1,-1,-1,66533.22031886523,569211.7116104197,0.0,0.0,1.0,0.0
1854,309439.0325913242,0,0.26348211223718526,644965.4334836461,0.284069912632271,2497410.337876337,2316893.4009912754,optimal,nYrs_20210220_SWB_iter00337,Jan29v1,CONUS,2,91-10,-1,-1,-1,66533.22031886523,569211.7116104197,0.0,0.0,1.0,0.0
1992,304374.2144322845,0,0.2655356371589121,672130.9103845807,0.28612863745702444,1660537.2915615886,2617542.422915831,optimal,nYrs_20210220_SWB_iter00435,Jan29v1,CONUS,2,91-12,-1,-1,-1,55755.07094710857,348282.57064046734,0.0,0.0,1.0,0.0
1764,308179.99343607307,0,0.26258396649412513,599785.0186371492,0.2773520170209688,2251887.128871891,1842660.0814161196,optimal,nYrs_20210220_SWB_iter00085,Jan29v1,CONUS,2,91-18,-1,-1,-1,58450.56393618854,473296.29501720663,0.0,0.0,1.0,0.0
1599,306470.60878995433,0,0.2626029820877498,620516.7452464786,0.28289878227720944,1826448.3510897933,2404065.576794738,optimal,nYrs_20210220_SWB_iter00273,Jan29v1,CONUS,2,91-19,-1,-1,-1,56076.70343652591,372289.41035044286,0.0,0.0,1.0,0.0
1858,306853.6264249886,0,0.262498455558142,613267.8570847844,0.2750189887660831,2257450.7001327095,1833593.8684825192,optimal,nYrs_20210220_SWB_iter00267,Jan29v1,CONUS,2,91-80,-1,-1,-1,58672.490420324684,474051.27285526594,0.0,0.0,1.0,0.0
1518,304217.25125570776,0,0.26189532330277293,602875.0243008086,0.2830765903438118,2101559.8842697376,2041561.7456044175,optimal,nYrs_20210220_SWB_iter00078,Jan29v1,CONUS,2,91-85,-1,-1,-1,57552.987338160245,448250.672993854,0.0,0.0,1.0,0.0
1596,302843.69115296804,0,0.25982890325509406,883714.7204889456,0.2738794157690761,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00179,Jan29v1,CONUS,2,91-86,-1,-1,-1,65286.14605589014,549105.9732146801,0.0,0.0,1.0,0.0
1802,298952.24122207024,0,0.2589438282174672,632810.0416146945,0.26675169496274365,1712298.0279283968,2553853.452737437,optimal,nYrs_20210220_SWB_iter00026,Jan29v1,CONUS,2,91-92,-1,-1,-1,55533.17994037199,320707.4300606093,0.0,0.0,1.0,0.0
1862,298952.24122207024,0,0.2589438282174672,632810.0416146945,0.26675169496274365,1712298.0279283968,2553853.452737437,optimal,nYrs_20210220_SWB_iter00449,Jan29v1,CONUS,2,91-92,-1,-1,-1,55533.17994037199,320707.4300606093,0.0,0.0,1.0,0.0
1995,303990.1573059361,0,0.26200988657774976,600210.2728276661,0.27965779389154644,1739219.2780602982,2565970.919667374,optimal,nYrs_20210220_SWB_iter00465,Jan29v1,CONUS,2,91-93,-1,-1,-1,55570.50674636943,338725.027593725,0.0,0.0,1.0,0.0
1590,297403.60550615593,0,0.2614689160956052,1211126.539601975,0.2672488636434281,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00154,Jan29v1,CONUS,2,92-03,-1,-1,-1,59805.24647953269,309054.9165428414,0.0,0.0,1.0,0.0
1872,297403.60550615593,0,0.2614689160956052,1211126.539601975,0.2672488636434281,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00468,Jan29v1,CONUS,2,92-03,-1,-1,-1,59805.24647953269,309054.9165428414,0.0,0.0,1.0,0.0
1920,297389.72115823074,0,0.26201624370064214,301387.22765342146,0.2744539464681818,2301336.2727923105,2621666.1413420173,optimal,nYrs_20210220_SWB_iter00463,Jan29v1,CONUS,2,92-09,-1,-1,-1,60551.157472811436,412681.119580585,0.0,0.0,1.0,0.0
1581,304262.4005357957,0,0.2613821406589856,644965.4334836458,0.27477922987545333,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00177,Jan29v1,CONUS,2,92-10,-1,-1,-1,66533.22031886523,549974.5792302549,0.0,0.0,1.0,0.0
1725,299486.6880984952,0,0.2609606769129973,596821.8858198196,0.2849383936957482,2103560.076407558,1309885.1460209761,optimal,nYrs_20210220_SWB_iter00298,Jan29v1,CONUS,2,92-14,-1,-1,-1,52117.58095590844,455143.1060806829,0.0,0.0,1.0,0.0
1966,299486.6880984952,0,0.2609606769129973,596821.8858198196,0.2849383936957482,2103560.076407558,1309885.1460209761,optimal,nYrs_20210220_SWB_iter00438,Jan29v1,CONUS,2,92-14,-1,-1,-1,52117.58095590844,455143.1060806829,0.0,0.0,1.0,0.0
1639,299193.4640255009,0,0.2643374919861155,486547.90739188663,0.2789617340774068,2054530.9333009338,1793910.5306231459,optimal,nYrs_20210220_SWB_iter00216,Jan29v1,CONUS,2,92-20,-1,-1,-1,53258.64636229499,401969.0806127809,0.0,0.0,1.0,0.0
1575,297881.6610237118,0,0.2621464834180583,571086.2261374304,0.27063003292587734,2186809.310383522,1515935.2838123005,optimal,nYrs_20210220_SWB_iter00015,Jan29v1,CONUS,2,92-79,-1,-1,-1,54583.149448990735,443103.17637171515,0.0,0.0,1.0,0.0
1977,301687.5982468124,0,0.26040269658685117,496866.74743517797,0.26575336284891427,2628879.849701033,1208169.9649459578,optimal,nYrs_20210220_SWB_iter00411,Jan29v1,CONUS,2,92-80,-1,-1,-1,58295.75469960994,525742.9787901622,0.0,0.0,1.0,0.0
1669,299790.6977884177,0,0.2557205435370218,987277.1580826205,0.2625295655410812,1399550.5013987625,2421805.610118384,optimal,nYrs_20210220_SWB_iter00260,Jan29v1,CONUS,2,92-83,-1,-1,-1,54804.7811963731,318908.299876977,0.0,0.0,1.0,0.0
1850,297374.89668715844,0,0.2582002402748623,698171.4265509159,0.2709781353977777,1838239.2161888569,2214801.902758907,optimal,nYrs_20210220_SWB_iter00090,Jan29v1,CONUS,2,92-84,-1,-1,-1,56023.55855725323,380273.60651476646,0.0,0.0,1.0,0.0
1710,298952.24122207024,0,0.2589438282174672,632810.0416146945,0.2667516949627437,1712298.0279283968,2553853.4527374376,optimal,nYrs_20210220_SWB_iter00354,Jan29v1,CONUS,2,92-91,-1,-1,-1,55533.179940372,320696.2836095231,0.0,0.0,1.0,0.0
1912,299190.0021659827,0,0.26018454973964295,810994.3787354871,0.26855167053578854,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00039,Jan29v1,CONUS,2,92-95,-1,-1,-1,58563.44422637567,503628.9477615142,0.0,0.0,1.0,0.0
1738,297060.48597811215,0,0.26317934731051645,936377.0774500034,0.27998665080167817,1264723.3255176672,2577786.9991077306,optimal,nYrs_20210220_SWB_iter00111,Jan29v1,CONUS,2,92-99,-1,-1,-1,53040.68839798454,301775.0838509033,0.0,0.0,1.0,0.0
1745,305065.88025114156,0,0.2664563134102172,440664.16824647743,0.28762709260021474,3306896.1415334153,1157506.0939792504,optimal,nYrs_20210220_SWB_iter00375,Jan29v1,CONUS,2,93-02,-1,-1,-1,67939.83774532999,763259.8085902132,0.0,0.0,1.0,0.0
1927,305065.88025114156,0,0.2664563134102172,440664.16824647743,0.28762709260021474,3306896.1415334153,1157506.0939792504,optimal,nYrs_20210220_SWB_iter00008,Jan29v1,CONUS,2,93-02,-1,-1,-1,67939.83774532999,763259.8085902132,0.0,0.0,1.0,0.0
1790,304719.4627283105,0,0.26178702355063677,1379299.5087324446,0.28025614484577,1232093.5413620316,3691764.6894045067,optimal,nYrs_20210220_SWB_iter00228,Jan29v1,CONUS,2,93-15,-1,-1,-1,67261.59985815581,399219.8235581592,0.0,0.0,1.0,0.0
1670,302403.76316689467,0,0.26126108708069495,698171.4265509159,0.2838723606487504,1838239.2161888569,2214801.902758907,optimal,nYrs_20210220_SWB_iter00167,Jan29v1,CONUS,2,93-84,-1,-1,-1,56023.558557253236,401252.22299215954,0.0,0.0,1.0,0.0
1893,302403.76316689467,0,0.26126108708069495,698171.4265509159,0.2838723606487504,1838239.2161888569,2214801.902758907,optimal,nYrs_20210220_SWB_iter00059,Jan29v1,CONUS,2,93-84,-1,-1,-1,56023.558557253236,401252.22299215954,0.0,0.0,1.0,0.0
1841,304085.8094748859,0,0.2628647502388853,589381.5144540246,0.28670300313896496,2323007.6435499964,1434844.8078342653,optimal,nYrs_20210220_SWB_iter00158,Jan29v1,CONUS,2,93-85,-1,-1,-1,56437.07804830136,516663.4756008443,0.0,0.0,1.0,0.0
1939,302011.949086758,0,0.2637877766171803,523849.8449524253,0.28353742048516906,1952456.962999523,1904329.0336800455,optimal,nYrs_20210220_SWB_iter00220,Jan29v1,CONUS,2,93-94,-1,-1,-1,52989.10751083659,389362.127410588,0.0,0.0,1.0,0.0
1827,304228.2439497717,0,0.26325230771844904,810994.3787354871,0.2814602351845544,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00188,Jan29v1,CONUS,2,93-95,-1,-1,-1,58563.44422637566,529561.6323714514,0.0,0.0,1.0,0.0
1720,303332.22648401826,0,0.26384639138611926,686023.6369821172,0.2722969258644326,1726085.0283197672,2468104.9976401366,optimal,nYrs_20210220_SWB_iter00360,Jan29v1,CONUS,2,93-98,-1,-1,-1,55911.08201310662,346592.4138258492,0.0,0.0,1.0,0.0
1791,299348.91649566806,0,0.2638004045521844,523849.8449524247,0.2837504917036908,1952456.9629995234,1904329.033680045,optimal,nYrs_20210220_SWB_iter00453,Jan29v1,CONUS,2,94-04,-1,-1,-1,52989.10751083659,392403.12490144745,0.0,0.0,1.0,0.0
1905,299348.91649566806,0,0.2638004045521844,523849.8449524247,0.2837504917036908,1952456.9629995234,1904329.033680045,optimal,nYrs_20210220_SWB_iter00128,Jan29v1,CONUS,2,94-04,-1,-1,-1,52989.10751083659,392403.12490144745,0.0,0.0,1.0,0.0
1521,300886.647716895,0,0.26541327982450214,646356.7771507646,0.28766679723174743,1740616.9299028218,2151989.699104196,optimal,nYrs_20210220_SWB_iter00221,Jan29v1,CONUS,2,94-06,-1,-1,-1,53233.0754686923,370700.55481810716,0.0,0.0,1.0,0.0
1699,305336.2396689498,0,0.2680713469432665,671440.6164320849,0.29880814358637525,1697243.6932016718,2202695.386830937,optimal,nYrs_20210220_SWB_iter00377,Jan29v1,CONUS,2,94-11,-1,-1,-1,53283.031307629,381251.08070427284,0.0,0.0,1.0,0.0
1804,305336.2396689498,0,0.2680713469432665,671440.6164320849,0.29880814358637525,1697243.6932016718,2202695.386830937,optimal,nYrs_20210220_SWB_iter00051,Jan29v1,CONUS,2,94-11,-1,-1,-1,53283.031307629,381251.08070427284,0.0,0.0,1.0,0.0
1701,302398.712380301,0,0.2673110950642258,729852.0101529595,0.2900029567639253,1596242.7587958202,2320771.0074118758,optimal,nYrs_20210220_SWB_iter00332,Jan29v1,CONUS,2,94-12,-1,-1,-1,53399.360795474204,354917.1395621197,0.0,0.0,1.0,0.0
1536,302678.5698630137,0,0.26483796118303027,539063.5738915999,0.298122619708956,2064537.2085836423,1656152.3362571597,optimal,nYrs_20210220_SWB_iter00334,Jan29v1,CONUS,2,94-14,-1,-1,-1,53183.45590242409,455119.5022529858,0.0,0.0,1.0,0.0
1679,302872.69628995436,0,0.26259548665395493,1537275.105292539,0.2805093586442394,750483.9906540199,3955268.744267674,optimal,nYrs_20210220_SWB_iter00114,Jan29v1,CONUS,2,94-15,-1,-1,-1,63830.64067916131,307527.5497611368,0.0,0.0,1.0,0.0
1761,303633.79748062015,0,0.2647513852008836,758295.8867015083,0.2908160647868458,1547059.5784858896,2378268.837223069,optimal,nYrs_20210220_SWB_iter00003,Jan29v1,CONUS,2,94-16,-1,-1,-1,53456.00833254611,346164.13059627847,0.0,0.0,1.0,0.0
1522,306201.785216895,0,0.26436185653355565,604562.0659931517,0.2812316436145914,2307698.3835447584,1549993.7252063164,optimal,nYrs_20210220_SWB_iter00107,Jan29v1,CONUS,2,94-18,-1,-1,-1,57263.14659368121,502354.6072885576,0.0,0.0,1.0,0.0
1783,306201.785216895,0,0.26436185653355565,604562.0659931517,0.2812316436145914,2307698.3835447584,1549993.7252063164,optimal,nYrs_20210220_SWB_iter00403,Jan29v1,CONUS,2,94-18,-1,-1,-1,57263.14659368121,502354.6072885576,0.0,0.0,1.0,0.0
1646,299553.9275114155,0,0.26423843454168033,652783.3814067418,0.2854916320300148,1729504.4911547909,2164980.7482371563,optimal,nYrs_20210220_SWB_iter00117,Jan29v1,CONUS,2,94-90,-1,-1,-1,53245.87440283953,366125.18521956354,0.0,0.0,1.0,0.0
1815,299553.9275114155,0,0.26423843454168033,652783.3814067418,0.2854916320300148,1729504.4911547909,2164980.7482371563,optimal,nYrs_20210220_SWB_iter00225,Jan29v1,CONUS,2,94-90,-1,-1,-1,53245.87440283953,366125.18521956354,0.0,0.0,1.0,0.0
1863,296976.7391700866,0,0.26071928612278084,512098.5293284184,0.2706260142696445,2026117.0707449354,1773061.8847701845,optimal,nYrs_20210220_SWB_iter00358,Jan29v1,CONUS,2,94-92,-1,-1,-1,53028.936219040435,384444.16517670307,0.0,0.0,1.0,0.0
1885,302011.949086758,0,0.26378777661718034,523849.8449524253,0.28353742048516906,1952456.962999523,1904329.0336800455,optimal,nYrs_20210220_SWB_iter00125,Jan29v1,CONUS,2,94-93,-1,-1,-1,52989.10751083659,389273.4135034773,0.0,0.0,1.0,0.0
1914,300165.1826484018,0,0.26459623972049845,523849.8449524253,0.2837906342836385,1952456.962999523,1904329.0336800455,optimal,nYrs_20210220_SWB_iter00394,Jan29v1,CONUS,2,94-94,-1,-1,-1,52989.10751083659,392313.64068025444,0.0,0.0,1.0,0.0
1515,301485.4600456621,0,0.26465485448943743,885359.7906196533,0.27255013966290204,1286286.9648631082,2854678.5219032145,optimal,nYrs_20210220_SWB_iter00004,Jan29v1,CONUS,2,94-98,-1,-1,-1,54665.80347496923,281686.1903011604,0.0,0.0,1.0,0.0
1561,302795.0252283105,0,0.26535950505384476,684517.8890847547,0.2855466249242988,2301277.8680782365,1870254.3322884392,optimal,nYrs_20210220_SWB_iter00467,Jan29v1,CONUS,2,95-09,-1,-1,-1,60697.67999002618,535489.961904428,0.0,0.0,1.0,0.0
1563,304611.97537619696,0,0.2667763586810879,810994.3787354871,0.2879286130300693,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00169,Jan29v1,CONUS,2,95-12,-1,-1,-1,58563.44422637567,546422.4405872925,0.0,0.0,1.0,0.0
1824,303317.0422374429,0,0.26389359992908346,810994.3787354871,0.2865916992401491,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00497,Jan29v1,CONUS,2,95-17,-1,-1,-1,58563.44422637566,542357.1322839654,0.0,0.0,1.0,0.0
1963,303287.63898401824,0,0.2654899231818327,810994.3787354871,0.2817174731442652,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00416,Jan29v1,CONUS,2,95-79,-1,-1,-1,58563.44422637566,532892.3219958066,0.0,0.0,1.0,0.0
1765,302115.5164383562,0,0.2601081183495516,810994.3787354871,0.27968205756301484,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00428,Jan29v1,CONUS,2,95-82,-1,-1,-1,58563.44422637566,525175.6377532016,0.0,0.0,1.0,0.0
1952,304597.7723744292,0,0.26352530192303597,810994.3787354871,0.2796362636824091,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00311,Jan29v1,CONUS,2,95-95,-1,-1,-1,58563.44422637566,525670.8835156744,0.0,0.0,1.0,0.0
1940,301554.6841894977,0,0.2634926910434994,795445.7308593811,0.28460070967153084,2195783.3595535345,1710153.9242239788,optimal,nYrs_20210220_SWB_iter00013,Jan29v1,CONUS,2,95-97,-1,-1,-1,59474.76191262164,532361.5529599012,0.0,0.0,1.0,0.0
1715,303701.7549086758,0,0.2641193855907062,595441.2018997385,0.27047295436228735,2427366.2727005375,1755676.4985056785,optimal,nYrs_20210220_SWB_iter00469,Jan29v1,CONUS,2,95-98,-1,-1,-1,60554.61241534148,509750.58075765334,0.0,0.0,1.0,0.0
1983,303701.7549086758,0,0.2641193855907062,595441.2018997385,0.27047295436228735,2427366.2727005375,1755676.4985056785,optimal,nYrs_20210220_SWB_iter00493,Jan29v1,CONUS,2,95-98,-1,-1,-1,60554.61241534148,509750.58075765334,0.0,0.0,1.0,0.0
1618,302465.33904109587,0,0.2665242019563353,810994.3787354871,0.2910869083048274,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00077,Jan29v1,CONUS,2,95-99,-1,-1,-1,58563.44422637566,555253.3646622344,0.0,0.0,1.0,0.0
1818,300435.49948770495,0,0.2647838655439093,1454206.4864879164,0.29221137387507523,1276924.625880902,4945641.589556517,optimal,nYrs_20210220_SWB_iter00080,Jan29v1,CONUS,2,96-04,-1,-1,-1,78303.515697356,456199.3279698731,0.0,0.0,1.0,0.0
1987,300435.49948770495,0,0.2647838655439093,1454206.4864879164,0.29221137387507523,1276924.625880902,4945641.589556517,optimal,nYrs_20210220_SWB_iter00321,Jan29v1,CONUS,2,96-04,-1,-1,-1,78303.515697356,456199.3279698731,0.0,0.0,1.0,0.0
1979,304451.99994300044,0,0.2652364551901009,1454206.4864879155,0.28930946818817166,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00045,Jan29v1,CONUS,2,96-05,-1,-1,-1,78303.515697356,448884.1206522469,0.0,0.0,1.0,0.0
1859,303481.1289845173,0,0.268289760030661,1454206.4864879155,0.298455297316375,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00208,Jan29v1,CONUS,2,96-12,-1,-1,-1,78303.515697356,466141.7409695761,0.0,0.0,1.0,0.0
1636,303762.0843593251,0,0.26582134817251285,1454206.4864879143,0.3065754153607318,1276924.6258809052,4945641.589556514,optimal,nYrs_20210220_SWB_iter00124,Jan29v1,CONUS,2,96-14,-1,-1,-1,78303.51569735601,472544.87362050347,0.0,0.0,1.0,0.0
1823,304714.52681010927,0,0.26573354703871677,1454206.4864879155,0.2992672945359855,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00249,Jan29v1,CONUS,2,96-16,-1,-1,-1,78303.515697356,462124.524540202,0.0,0.0,1.0,0.0
1821,302157.0572845417,0,0.2670071546775738,1454206.4864879155,0.292267054590861,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00184,Jan29v1,CONUS,2,96-79,-1,-1,-1,78303.515697356,457349.80399408395,0.0,0.0,1.0,0.0
1541,300986.53818969446,0,0.2616327120954053,1454206.4864879148,0.2902344234358504,1276924.625880904,4945641.589556515,optimal,nYrs_20210220_SWB_iter00052,Jan29v1,CONUS,2,96-82,-1,-1,-1,78303.515697356,448488.54067193647,0.0,0.0,1.0,0.0
1598,301951.4777131783,0,0.262594600486317,1454206.4864879155,0.286239695165427,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00073,Jan29v1,CONUS,2,96-86,-1,-1,-1,78303.515697356,443362.44936649373,0.0,0.0,1.0,0.0
1750,301951.4777131783,0,0.262594600486317,1454206.4864879155,0.286239695165427,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00232,Jan29v1,CONUS,2,96-86,-1,-1,-1,78303.515697356,443362.44936649373,0.0,0.0,1.0,0.0
1705,302993.375,0,0.2641071783382073,1454206.4864879155,0.2755090335226356,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00430,Jan29v1,CONUS,2,96-87,-1,-1,-1,78303.515697356,430859.46445189446,0.0,0.0,1.0,0.0
1675,303503.9293205654,0,0.26728469288574475,1262795.8805742073,0.2838130240927603,1559019.9971263325,4756536.746517325,optimal,nYrs_20210220_SWB_iter00464,Jan29v1,CONUS,2,96-89,-1,-1,-1,78594.24407342193,475264.0925411702,0.0,0.0,1.0,0.0
1528,300641.71648426814,0,0.2652226416770471,1454206.4864879155,0.29396170673470307,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00289,Jan29v1,CONUS,2,96-90,-1,-1,-1,78303.515697356,458859.07149928005,0.0,0.0,1.0,0.0
1950,303096.3755129959,0,0.2647726002476558,1454206.4864879155,0.2920101685298639,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00109,Jan29v1,CONUS,2,96-93,-1,-1,-1,78303.515697356,453285.1361265422,0.0,0.0,1.0,0.0
1988,301252.13543091656,0,0.2655799573822964,1454206.4864879148,0.29226303593462816,1276924.625880904,4945641.589556515,optimal,nYrs_20210220_SWB_iter00448,Jan29v1,CONUS,2,96-94,-1,-1,-1,78303.515697356,456428.880370592,0.0,0.0,1.0,0.0
1638,299751.937043379,0,0.26532689417430816,760095.8348372214,0.29051107091342043,2301266.3469217317,1722027.7175605756,optimal,nYrs_20210220_SWB_iter00295,Jan29v1,CONUS,2,97-09,-1,-1,-1,60726.583630408815,570154.8292385528,0.0,0.0,1.0,0.0
1631,306634.03105022834,0,0.264691922498348,644965.4334836461,0.2908367999144006,2497410.337876337,2316893.4009912754,optimal,nYrs_20210220_SWB_iter00288,Jan29v1,CONUS,2,97-10,-1,-1,-1,66533.22031886523,589024.1566851935,0.0,0.0,1.0,0.0
1881,306634.03105022834,0,0.264691922498348,644965.4334836461,0.2908367999144006,2497410.337876337,2316893.4009912754,optimal,nYrs_20210220_SWB_iter00278,Jan29v1,CONUS,2,97-10,-1,-1,-1,66533.22031886523,589024.1566851935,0.0,0.0,1.0,0.0
1686,300244.55079908675,0,0.26545731230229613,881077.631051255,0.28668191913338686,1679869.1611448652,2343519.7697933195,optimal,nYrs_20210220_SWB_iter00345,Jan29v1,CONUS,2,97-79,-1,-1,-1,57142.72582585732,414003.9742711237,0.0,0.0,1.0,0.0
1918,304052.4620953032,0,0.2637066108121076,804784.1273608987,0.28177661902046697,2029111.4901652324,2059977.3395289734,optimal,nYrs_20210220_SWB_iter00431,Jan29v1,CONUS,2,97-80,-1,-1,-1,59517.42237312298,478767.9031546356,0.0,0.0,1.0,0.0
1660,300398.0218607306,0,0.26129239665373705,710980.3037375716,0.27987360512945125,2542010.643782362,1499029.264052193,optimal,nYrs_20210220_SWB_iter00084,Jan29v1,CONUS,2,97-81,-1,-1,-1,62212.543886617466,596265.4518853609,0.0,0.0,1.0,0.0
1746,299072.42825342464,0,0.260075507470015,881077.631051255,0.2846465035521365,1679869.1611448652,2343519.7697933195,optimal,nYrs_20210220_SWB_iter00412,Jan29v1,CONUS,2,97-82,-1,-1,-1,57142.72582585732,407363.74045192415,0.0,0.0,1.0,0.0
