Unnamed: 0,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
3001,304915.8806559022,0,0.2640493068718301,437920.28410084744,0.2863335451189151,969631.4241389664,401047.60212059726,63900.235087918074,271821026.16839415,222502.19074150763,optimal,nYrs_20210220_SWBPGP_iter00244,Jan29v1,CONUS,5,05-03-16-08-83,-1,-1,-1,41176.889225412946,62171.246060909776,0.0,0.0,1.0,0.0
3134,304914.60763508576,0,0.2661704936885134,361361.1684954628,0.2845924925822821,1065079.4891827079,159749.38710821164,66219.30012009591,292607566.5638829,269114.43857523386,optimal,nYrs_20210220_SWBPGP_iter00315,Jan29v1,CONUS,5,05-05-00-79-02,-1,-1,-1,42680.37776657402,67693.93361580929,0.0,0.0,1.0,0.0
2729,304010.6365461847,0,0.2632261867794915,397804.7819453616,0.2756042418624117,1027125.9452996324,138250.86583698462,80081.80889521701,265196248.20829883,252292.4506825381,optimal,nYrs_20210220_SWBPGP_iter00406,Jan29v1,CONUS,5,05-05-04-15-98,-1,-1,-1,41848.52704538687,54191.10056297585,0.0,0.0,1.0,0.0
2897,304017.77010313986,0,0.26512737370946543,361936.69116582815,0.2893626364126674,1060840.5942420154,355573.51975340844,57494.562078110204,183475841.38123038,223161.6699221916,optimal,nYrs_20210220_SWBPGP_iter00248,Jan29v1,CONUS,5,05-09-91-08-85,-1,-1,-1,40664.77297071937,72368.426809093,0.0,0.0,1.0,0.0
2963,303144.58702993795,0,0.2656289416371881,369820.2101351201,0.29129976834559146,1023921.7519396684,243430.7590196664,65542.18406745115,206823134.29070285,228214.90851269648,optimal,nYrs_20210220_SWBPGP_iter00349,Jan29v1,CONUS,5,05-11-06-97-04,-1,-1,-1,40027.54412962055,61678.08821904866,0.0,0.0,1.0,0.0
2716,303421.34355604235,0,0.2651176642010992,306566.4548136952,0.2849266217598556,1145775.1620768423,73287.06449620392,65306.702718395136,221521953.18607357,256288.9884731151,optimal,nYrs_20210220_SWBPGP_iter00044,Jan29v1,CONUS,5,05-12-13-86-90,-1,-1,-1,41478.488997901164,77338.23936952562,0.0,0.0,1.0,0.0
2808,305432.3466593647,0,0.2649389684995179,389669.0733810087,0.2952427247626265,991042.7445793108,112326.71630331792,75371.76132342183,253465342.11511225,255775.12927513372,optimal,nYrs_20210220_SWBPGP_iter00092,Jan29v1,CONUS,5,05-12-15-14-14,-1,-1,-1,40957.08662491887,61522.036478672686,0.0,0.0,1.0,0.0
2792,303247.4995208105,0,0.2663501746247116,348932.34206694784,0.2856950772891551,1078488.1768782,245504.6524360613,61097.58373275745,239188458.49945992,228953.1189045749,optimal,nYrs_20210220_SWBPGP_iter00447,Jan29v1,CONUS,5,05-12-79-17-03,-1,-1,-1,40616.764175750046,72317.6701779526,0.0,0.0,1.0,0.0
2842,306343.79716292646,0,0.2689295743137991,373721.11870765657,0.29514237834663315,1031169.5748326008,244026.3367228729,61309.00599570699,287234838.2761953,227476.49172663476,optimal,nYrs_20210220_SWBPGP_iter00479,Jan29v1,CONUS,5,05-13-12-11-12,-1,-1,-1,40315.87619879874,72687.44843379899,0.0,0.0,1.0,0.0
3109,301613.2986947791,0,0.26297873664247745,338185.5034452127,0.27934686494848743,1089565.7119816588,165435.3081863829,64430.00949251405,240040406.4410248,248004.69879428466,optimal,nYrs_20210220_SWBPGP_iter00151,Jan29v1,CONUS,5,05-19-92-01-97,-1,-1,-1,41278.785221360755,65961.19742634702,0.0,0.0,1.0,0.0
3053,302443.3177710843,0,0.2629343097504833,366443.78471389983,0.2782073661159221,1071621.262304708,195178.75040949052,67738.86443119629,225962818.76374832,290799.28256308305,optimal,nYrs_20210220_SWBPGP_iter00425,Jan29v1,CONUS,5,05-84-89-01-82,-1,-1,-1,44192.46398997976,65090.575376547975,0.0,0.0,1.0,0.0
3157,305070.649324571,0,0.2634763582847773,369373.1929676085,0.27921889334084304,1079779.0284763586,196311.62645572468,72101.58493951756,179182761.09813175,289933.89607716666,optimal,nYrs_20210220_SWBPGP_iter00132,Jan29v1,CONUS,5,05-88-05-82-89,-1,-1,-1,44300.58039552495,61353.07585274533,0.0,0.0,1.0,0.0
2847,303790.49265242787,0,0.26228336577977523,365639.44844580255,0.2825092157382702,1088748.1278058237,263512.7817592558,64953.0089906961,218156528.38212442,235395.26627353296,optimal,nYrs_20210220_SWBPGP_iter00322,Jan29v1,CONUS,5,05-88-83-94-97,-1,-1,-1,41592.16717776828,72081.4488569873,0.0,0.0,1.0,0.0
2974,303592.57652968034,0,0.2650708444484067,353624.3907648516,0.2908231155442827,1042484.0270469344,253395.641937568,65911.41686990188,239702590.6918829,226034.37495168851,optimal,nYrs_20210220_SWBPGP_iter00065,Jan29v1,CONUS,5,05-97-97-11-93,-1,-1,-1,40166.021481411,66677.9736165583,0.0,0.0,1.0,0.0
2874,302488.8117698065,0,0.26515317652616377,387218.6706813893,0.2866381645572207,1019048.4648045228,182770.81972028696,72089.4933751578,195477098.3591177,269904.20871705236,optimal,nYrs_20210220_SWBPGP_iter00263,Jan29v1,CONUS,5,06-00-17-03-95,-1,-1,-1,42382.82015154507,62064.796686103655,0.0,0.0,1.0,0.0
2692,304025.50719178084,0,0.2648245333509591,308297.4614572352,0.2858274063790774,1142846.1380468523,247742.8208051938,59706.850611866364,210195366.1835536,243405.8630708469,optimal,nYrs_20210220_SWBPGP_iter00414,Jan29v1,CONUS,5,06-01-17-93-18,-1,-1,-1,41750.232971768055,77932.911050467,0.0,0.0,1.0,0.0
3093,305412.98075342464,0,0.26624961412841885,316637.55319765146,0.29136772497018165,1093286.1907886674,65047.001025522004,70592.90190977856,289465689.09895885,281538.6146823692,optimal,nYrs_20210220_SWBPGP_iter00205,Jan29v1,CONUS,5,06-09-85-13-10,-1,-1,-1,42639.732605853016,69170.82889869454,0.0,0.0,1.0,0.0
3020,305220.6132092684,0,0.26702296812186865,401272.6847758622,0.2875899874095702,1004350.0441272956,299062.40471048484,63262.17420091867,189574033.3307688,231066.24501898786,optimal,nYrs_20210220_SWBPGP_iter00145,Jan29v1,CONUS,5,06-12-79-07-80,-1,-1,-1,40612.23483645263,65459.38215968135,0.0,0.0,1.0,0.0
2985,304984.4240786353,0,0.26559850391738354,410192.8795240693,0.2886422717715059,993015.3655082344,133817.10638778622,73119.08700651598,219090054.1473028,343581.8753931071,optimal,nYrs_20210220_SWBPGP_iter00306,Jan29v1,CONUS,5,06-12-91-96-18,-1,-1,-1,46377.70384035576,61231.294958446124,0.0,0.0,1.0,0.0
2935,303565.00798649143,0,0.2644673620754777,406689.68473939813,0.2829022155708196,988026.22467,481447.1239365293,62819.820604951165,246773169.7716648,239580.47247866503,optimal,nYrs_20210220_SWBPGP_iter00261,Jan29v1,CONUS,5,06-80-90-81-13,-1,-1,-1,42467.57266258855,57564.494736803026,0.0,0.0,1.0,0.0
3026,303347.83070776256,0,0.2658929143883201,334152.7670494977,0.2887220584770323,1070672.9055927962,163474.56279459188,64251.000802546194,171323163.76484674,249913.29266009718,optimal,nYrs_20210220_SWBPGP_iter00182,Jan29v1,CONUS,5,07-01-93-93-99,-1,-1,-1,40751.47758401692,68913.33221558812,0.0,0.0,1.0,0.0
3126,305217.2566137566,0,0.2659593258769065,394682.3043781275,0.29116652274596955,988915.5042176315,112288.22042379533,76269.72803769981,207764493.05350015,255855.76447387878,optimal,nYrs_20210220_SWBPGP_iter00251,Jan29v1,CONUS,5,07-03-15-16-08,-1,-1,-1,40862.29076476636,58415.438746239735,0.0,0.0,1.0,0.0
2826,304008.24025114154,0,0.26517253754649994,305548.3085211459,0.2866945032379771,1138015.342057918,73295.7936462993,63959.54769611933,192600372.34686932,257128.06690900002,optimal,nYrs_20210220_SWBPGP_iter00496,Jan29v1,CONUS,5,07-03-86-99-19,-1,-1,-1,41233.88015994227,76935.73084298671,0.0,0.0,1.0,0.0
2707,304141.4528995434,0,0.26581949041175346,396265.09133999725,0.28909738062149765,1011031.7186122928,375056.5241489932,64255.02989912096,160992473.95645258,224287.21616657331,optimal,nYrs_20210220_SWBPGP_iter00063,Jan29v1,CONUS,5,07-07-97-95-09,-1,-1,-1,40735.010279113616,66014.3207267341,0.0,0.0,1.0,0.0
2970,303922.2819284802,0,0.26847067092709875,400043.9901837187,0.29454798019003325,974865.4887635014,289187.6537248323,62898.92434485682,225362580.92777917,234449.29457565094,optimal,nYrs_20210220_SWBPGP_iter00456,Jan29v1,CONUS,5,07-08-06-03-20,-1,-1,-1,40368.425517504846,64637.57143545668,0.0,0.0,1.0,0.0
2801,307373.5456370939,0,0.2660320220159845,337177.58031100983,0.2945703078223731,1104717.8851898608,270071.2521839723,56652.80276572539,215001280.37257612,254428.76938882755,optimal,nYrs_20210220_SWBPGP_iter00320,Jan29v1,CONUS,5,07-11-19-84-07,-1,-1,-1,42288.39024056177,83331.52774586293,0.0,0.0,1.0,0.0
3088,307276.8668537788,0,0.2684559197634741,408160.27423051436,0.3044789898679703,957147.4577214399,280568.1446682805,65425.60702833795,214456600.7055049,236482.2266151741,optimal,nYrs_20210220_SWBPGP_iter00011,Jan29v1,CONUS,5,07-14-08-07-11,-1,-1,-1,40307.327411417056,66987.29692608031,0.0,0.0,1.0,0.0
2781,304676.3025907681,0,0.2656921678603573,424270.52952493174,0.2926588575524711,957911.1955845812,463828.2353517386,64176.22911974863,271387421.61475635,243664.3858331193,optimal,nYrs_20210220_SWBPGP_iter00075,Jan29v1,CONUS,5,07-16-06-08-81,-1,-1,-1,42493.948992225916,61775.820951106834,0.0,0.0,1.0,0.0
3071,304058.950237183,0,0.2649743203051643,381625.9498458889,0.2850520927683496,1057010.682413567,188171.334366342,69600.86363800651,200936105.54404333,292349.1366369653,optimal,nYrs_20210220_SWBPGP_iter00144,Jan29v1,CONUS,5,07-81-08-84-89,-1,-1,-1,44193.59150228943,70779.18069666358,0.0,0.0,1.0,0.0
2723,299418.62805601174,0,0.2608297166702335,407783.5821028015,0.2729398086719139,1006692.0137583484,490014.96263746795,60033.879083443026,184820989.58738917,237049.16984128364,optimal,nYrs_20210220_SWBPGP_iter00387,Jan29v1,CONUS,5,07-92-81-90-92,-1,-1,-1,42369.893967801116,57104.85646702585,0.0,0.0,1.0,0.0
2892,304837.7517579909,0,0.2641775086287138,385020.0764174138,0.2893972940840661,996845.4334498241,112452.89377683672,74362.15763988567,254274866.9182141,255552.5265939895,optimal,nYrs_20210220_SWBPGP_iter00175,Jan29v1,CONUS,5,07-94-82-15-11,-1,-1,-1,40937.11448405708,56869.96428678706,0.0,0.0,1.0,0.0
2834,305071.2390470975,0,0.2651131889241691,383655.9250503759,0.2932261288548477,1005384.4706718329,304764.8939303465,63643.1712239375,190832433.28652543,230947.6147209962,optimal,nYrs_20210220_SWBPGP_iter00408,Jan29v1,CONUS,5,07-95-14-94-16,-1,-1,-1,40420.91692841912,65436.05174455035,0.0,0.0,1.0,0.0
2737,303648.14528628736,0,0.26680957848933223,340094.61640058557,0.2900532427294519,1066564.9044164307,144306.1799771461,63321.97989091962,182933166.99866056,270926.3811006657,optimal,nYrs_20210220_SWBPGP_iter00247,Jan29v1,CONUS,5,08-00-80-01-09,-1,-1,-1,41872.46335241784,70658.88181104696,0.0,0.0,1.0,0.0
3133,305058.6880359423,0,0.2660141120456401,303441.8729529552,0.2976455875531882,1121961.1060308984,73313.85332237485,65344.24712924042,261992655.5672808,258864.03027181327,optimal,nYrs_20210220_SWBPGP_iter00068,Jan29v1,CONUS,5,08-11-86-17-16,-1,-1,-1,41354.21966861789,82403.82534465566,0.0,0.0,1.0,0.0
2789,303654.0356263676,0,0.2658792852148625,378044.41723354463,0.29186844248657995,1007457.3536143928,496209.996575975,60983.73599848718,306814809.428995,236945.44559954945,optimal,nYrs_20210220_SWBPGP_iter00040,Jan29v1,CONUS,5,08-16-12-81-94,-1,-1,-1,42469.38253254423,65340.90490583171,0.0,0.0,1.0,0.0
2906,305714.8936781609,0,0.26660169786163995,414689.53311733296,0.2865931054650809,989985.3919714044,136894.3406007487,73768.98858854367,201090074.19375825,343362.05675250536,optimal,nYrs_20210220_SWBPGP_iter00009,Jan29v1,CONUS,5,08-18-02-96-87,-1,-1,-1,46360.89434160586,59831.21495715834,0.0,0.0,1.0,0.0
3018,305680.6508707148,0,0.2651560988864861,376083.6270134045,0.2824754549117149,1047805.0425883073,251541.82260755345,65576.43944214504,144784879.3387519,230119.98327894887,optimal,nYrs_20210220_SWBPGP_iter00317,Jan29v1,CONUS,5,08-80-03-80-91,-1,-1,-1,40443.151100639385,62213.66819927244,0.0,0.0,1.0,0.0
3055,301454.8689335888,0,0.2610122655601975,359472.8410582635,0.2803274634482884,1090666.3392451757,142698.9972676436,65479.114438931174,176129816.38052678,254618.1110365593,optimal,nYrs_20210220_SWBPGP_iter00103,Jan29v1,CONUS,5,08-92-83-17-86,-1,-1,-1,41628.90649732158,70631.12949917853,0.0,0.0,1.0,0.0
2823,305304.70475082146,0,0.2652132718709767,318213.112775227,0.28673893329749794,1126329.2240931846,64062.494644538085,67482.16263149757,196184054.4615574,278618.3139680581,optimal,nYrs_20210220_SWBPGP_iter00272,Jan29v1,CONUS,5,09-01-83-20-10,-1,-1,-1,42558.16800235597,74478.77407107482,0.0,0.0,1.0,0.0
2965,304026.9419178082,0,0.2648843910412948,318868.0139646175,0.2831172629006613,1134892.607649324,243615.21784099785,56672.209080334054,258534047.77277905,244500.25786509772,optimal,nYrs_20210220_SWBPGP_iter00498,Jan29v1,CONUS,5,09-05-18-94-94,-1,-1,-1,41888.3407671695,77358.65073613568,0.0,0.0,1.0,0.0
2714,302987.66947181174,0,0.267528427615597,444775.8406762779,0.2890045321788553,947608.8575326792,427704.5574211364,56340.318718748225,256042669.2191341,222055.3679626712,optimal,nYrs_20210220_SWBPGP_iter00481,Jan29v1,CONUS,5,09-06-87-08-20,-1,-1,-1,40775.293967281315,65630.94649634582,0.0,0.0,1.0,0.0
2933,304255.8272407813,0,0.26399499219452577,383862.3492608196,0.28203216373827544,1037001.2285757218,135500.31565247642,72158.40554547081,165017359.53557697,252161.29169326552,optimal,nYrs_20210220_SWBPGP_iter00381,Jan29v1,CONUS,5,09-09-15-80-91,-1,-1,-1,41124.401268369686,61694.06589069089,0.0,0.0,1.0,0.0
3107,303583.2703196347,0,0.2655061061835509,305809.7323230496,0.2903502564699895,1140074.9963779736,73287.2876248873,61063.358772499065,251666984.89491144,256906.16837592892,optimal,nYrs_20210220_SWBPGP_iter00293,Jan29v1,CONUS,5,09-09-86-93-11,-1,-1,-1,41377.750352601266,82714.3677991867,0.0,0.0,1.0,0.0
2926,304750.2504563709,0,0.2655020523390215,400261.8431036754,0.2931831444512228,1005138.8418084552,621669.4657874199,49501.677794503135,223979294.8074824,193886.21744810254,optimal,nYrs_20210220_SWBPGP_iter00134,Jan29v1,CONUS,5,09-12-91-14-19,-1,-1,-1,40459.44504935067,74068.47333605435,0.0,0.0,1.0,0.0
3033,303674.49319634703,0,0.2646404498221953,407431.99156317353,0.2909105133974671,979516.2969865658,421891.5339933377,61718.226128228634,212144897.02115723,221093.5569126741,optimal,nYrs_20210220_SWBPGP_iter00490,Jan29v1,CONUS,5,09-13-09-14-83,-1,-1,-1,40656.55731727024,63725.37323742713,0.0,0.0,1.0,0.0
2800,305560.06698139024,0,0.2688263608803124,309977.09336026537,0.29252671363549193,1109985.8089390341,242329.18364438225,56182.93991280005,194723854.9042716,247927.52828708425,optimal,nYrs_20210220_SWBPGP_iter00446,Jan29v1,CONUS,5,09-13-20-18-20,-1,-1,-1,41294.22111965343,77880.89169513369,0.0,0.0,1.0,0.0
3105,305443.66839992703,0,0.2663355501486905,317185.7493409124,0.288123831559305,1160974.3114423782,248008.8666156545,55689.173066174095,283571583.1196693,240911.3498811732,optimal,nYrs_20210220_SWBPGP_iter00112,Jan29v1,CONUS,5,09-16-18-98-08,-1,-1,-1,42162.58979630206,89102.95594140803,0.0,0.0,1.0,0.0
2885,302827.241488682,0,0.26179289037848097,412610.1568455189,0.28305220788706537,1005522.0265729006,488517.4787953786,60436.13523380085,286553563.9607134,237207.82332441545,optimal,nYrs_20210220_SWBPGP_iter00368,Jan29v1,CONUS,5,09-16-82-81-91,-1,-1,-1,42814.26217744334,64642.9980256033,0.0,0.0,1.0,0.0
3087,304456.4929947061,0,0.26570678019956506,305355.2895430999,0.29130321183829083,1135201.352196305,286433.501744223,55664.70318875481,257816744.41539168,250005.07120146608,optimal,nYrs_20210220_SWBPGP_iter00291,Jan29v1,CONUS,5,09-19-11-84-03,-1,-1,-1,42292.29512522149,83008.31037770117,0.0,0.0,1.0,0.0
2688,301620.63387155626,0,0.2670157864962406,358014.08174676687,0.2905239330159038,1013067.6229993944,162332.99163665064,64844.92309742048,198259375.14929205,272935.2756425317,optimal,nYrs_20210220_SWBPGP_iter00271,Jan29v1,CONUS,5,09-20-01-00-90,-1,-1,-1,41641.53542759317,58463.48472523587,0.0,0.0,1.0,0.0
3103,304279.2619959861,0,0.2666879460198132,363596.3988923853,0.29310647911551824,1032903.4607774729,524688.5335173655,57882.88958666697,167330695.2580821,204699.9018296978,optimal,nYrs_20210220_SWBPGP_iter00106,Jan29v1,CONUS,5,09-80-14-12-09,-1,-1,-1,40359.20477356162,71475.63121368,0.0,0.0,1.0,0.0
2911,304032.29038952745,0,0.2656282520582047,407835.11158937,0.29447350685591994,964862.2796680328,470323.4882902808,61635.36562536738,268026373.84843272,242721.77301239516,optimal,nYrs_20210220_SWBPGP_iter00226,Jan29v1,CONUS,5,09-81-20-14-16,-1,-1,-1,42254.07677494784,62761.73240675266,0.0,0.0,1.0,0.0
3118,304426.9610943775,0,0.2634219278480053,315966.4370030488,0.2830670988888684,1148497.4037669038,246468.0789034913,55456.9103748122,209694705.56842428,242628.2099648915,optimal,nYrs_20210220_SWBPGP_iter00064,Jan29v1,CONUS,5,09-86-19-18-04,-1,-1,-1,41750.36259148652,80042.98410503361,0.0,0.0,1.0,0.0
3094,303248.89938913204,0,0.26703158619464124,399213.47219839436,0.29283989027353063,989649.70550651,126852.09093777355,70508.5998987121,243514166.937618,344635.5219931164,optimal,nYrs_20210220_SWBPGP_iter00012,Jan29v1,CONUS,5,09-96-12-01-88,-1,-1,-1,46172.51981706412,65052.888738306865,0.0,0.0,1.0,0.0
2802,304398.8884099617,0,0.2648587749609593,403320.9139163264,0.2951144184459326,981445.7831134406,129940.04714260207,72482.23083934211,248911335.79079437,344695.7952591716,optimal,nYrs_20210220_SWBPGP_iter00189,Jan29v1,CONUS,5,09-96-88-15-14,-1,-1,-1,46216.70635372222,63391.51808372791,0.0,0.0,1.0,0.0
3091,304268.1859027017,0,0.26641605891368625,369830.13778644666,0.2882618851593567,1037831.3410892476,168457.64258683068,66118.86440897608,284413037.2744339,270196.82294036594,optimal,nYrs_20210220_SWBPGP_iter00329,Jan29v1,CONUS,5,09-98-11-00-93,-1,-1,-1,42462.992980970535,66596.0594172713,0.0,0.0,1.0,0.0
2871,305741.209086758,0,0.2666583420768636,312164.44604019634,0.289373142698505,1122988.070320143,60987.80777438155,67684.85781246619,289367138.92894787,279310.35645941785,optimal,nYrs_20210220_SWBPGP_iter00133,Jan29v1,CONUS,5,10-01-09-99-18,-1,-1,-1,42787.63783816594,74952.01644542978,0.0,0.0,1.0,0.0
3131,306217.285417807,0,0.26641584407695146,316708.27800950967,0.2892779872720889,1112086.8812966486,64041.78945981095,71573.56475550884,184274004.32219177,279932.6619300889,optimal,nYrs_20210220_SWBPGP_iter00491,Jan29v1,CONUS,5,10-04-09-18-20,-1,-1,-1,42481.885016960616,72367.02068984603,0.0,0.0,1.0,0.0
2988,305955.3201442132,0,0.26516224577841085,335814.75011091866,0.28591890961639616,1107645.9686381458,74586.21381912657,70499.28276457642,299895520.98371536,279023.70855773444,optimal,nYrs_20210220_SWBPGP_iter00156,Jan29v1,CONUS,5,10-05-94-01-88,-1,-1,-1,43112.05648797282,71482.3485563819,0.0,0.0,1.0,0.0
2902,304891.39532019704,0,0.26478926103547856,346463.6801650238,0.28303600009201524,1130150.6062490013,79368.26025097008,68615.64952973237,207938660.79341766,276365.38856265385,optimal,nYrs_20210220_SWBPGP_iter00083,Jan29v1,CONUS,5,10-08-84-87-03,-1,-1,-1,43101.272927812664,79896.0066323382,0.0,0.0,1.0,0.0
2749,304646.2268163564,0,0.2622399372371313,327227.3885668935,0.28152420056524885,1137670.323582981,75434.20813508626,69112.70767146331,245949260.97838733,276449.9892642761,optimal,nYrs_20210220_SWBPGP_iter00093,Jan29v1,CONUS,5,10-15-01-86-84,-1,-1,-1,43071.90667879085,72939.87495898752,0.0,0.0,1.0,0.0
2717,305320.9033935413,0,0.265635391343082,400411.17208596756,0.2932626295194939,983998.022618505,127918.64663622821,74173.26026757558,268939255.03064257,344809.6284978791,optimal,nYrs_20210220_SWBPGP_iter00476,Jan29v1,CONUS,5,10-16-96-01-17,-1,-1,-1,46339.506233504064,59780.438167890956,0.0,0.0,1.0,0.0
2912,306802.63479452056,0,0.26141342669946105,361049.8865339401,0.27747554480966113,1112471.1642854712,169942.94397043198,77587.07356517219,189312586.49866897,270077.98759084236,optimal,nYrs_20210220_SWBPGP_iter00153,Jan29v1,CONUS,5,10-83-81-95-05,-1,-1,-1,43573.44195209345,66348.05790859053,0.0,0.0,1.0,0.0
2730,305526.24931544357,0,0.2608322042437988,321611.25076267787,0.2828520833073969,1154120.951758301,71741.47430997787,72279.33502080482,234634315.0585975,275406.7021326941,optimal,nYrs_20210220_SWBPGP_iter00286,Jan29v1,CONUS,5,10-83-99-83-84,-1,-1,-1,43231.252977069125,76008.77166209735,0.0,0.0,1.0,0.0
2917,305716.9096385542,0,0.2644131754039215,399378.481255479,0.2903483940247934,990635.2836909705,126909.67672846289,75950.09798747586,238172842.50769034,344574.7851080075,optimal,nYrs_20210220_SWBPGP_iter00401,Jan29v1,CONUS,5,10-85-06-96-15,-1,-1,-1,46356.00978455864,58257.21139572696,0.0,0.0,1.0,0.0
3049,305748.98182357237,0,0.2654843248533069,309366.11517726927,0.2888519676037172,1123996.3610324515,59423.61302718322,71828.85361469028,184973400.92184016,279413.0026510263,optimal,nYrs_20210220_SWBPGP_iter00402,Jan29v1,CONUS,5,10-85-20-05-04,-1,-1,-1,42510.89126204129,73285.88353264949,0.0,0.0,1.0,0.0
