BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2017,5,18,8,404002.25
2017,5,18,12,396864.25
2017,5,18,16,483554.0
2017,5,18,20,551530.0
2017,5,18,24,569030.5
2017,5,19,4,512874.5
2017,5,19,8,408189.25
2017,5,19,12,397666.0
2017,5,19,16,479191.5
2017,5,19,20,541430.0
2017,5,19,24,543956.25
2017,5,20,4,487654.0
2017,5,20,8,390909.0
2017,5,20,12,359580.25
2017,5,20,16,413826.5
2017,5,20,20,465903.75
2017,5,20,24,477479.25
2017,5,21,4,446649.25
2017,5,21,8,367465.5
2017,5,21,12,337390.75
2017,5,21,16,379634.75
2017,5,21,20,429948.5
2017,5,21,24,455582.0
2017,5,22,4,440787.0
2017,5,22,8,361044.0
2017,5,22,12,361663.75
2017,5,22,16,434426.75
2017,5,22,20,480050.0
2017,5,22,24,494136.25
2017,5,23,4,465367.75
2017,5,23,8,375084.0
2017,5,23,12,369307.25
2017,5,23,16,433762.0
2017,5,23,20,473725.0
2017,5,23,24,488871.5
2017,5,24,4,460257.75
2017,5,24,8,370710.5
2017,5,24,12,365528.5
2017,5,24,16,428698.5
2017,5,24,20,460298.0
2017,5,24,24,469537.5
2017,5,25,4,444134.25
2017,5,25,8,365371.0
2017,5,25,12,363586.25
2017,5,25,16,427864.75
2017,5,25,20,461671.75
2017,5,25,24,476692.0
2017,5,26,4,448303.0
2017,5,26,8,369692.25
2017,5,26,12,362528.25
2017,5,26,16,432790.25
2017,5,26,20,486702.75
2017,5,26,24,505636.75
2017,5,27,4,463610.75
2017,5,27,8,378850.0
2017,5,27,12,348402.5
2017,5,27,16,401260.75
2017,5,27,20,467572.25
2017,5,27,24,490839.75
2017,5,28,4,458289.25
2017,5,28,8,374891.25
2017,5,28,12,338810.5
2017,5,28,16,383482.5
2017,5,28,20,447838.25
2017,5,28,24,471967.75
2017,5,29,4,443413.5
2017,5,29,8,362490.25
2017,5,29,12,333993.25
2017,5,29,16,389750.0
2017,5,29,20,464106.0
2017,5,29,24,492091.0
2017,5,30,4,459676.75
2017,5,30,8,368638.75
2017,5,30,12,364963.5
2017,5,30,16,447001.0
2017,5,30,20,509836.25
2017,5,30,24,526159.5
2017,5,31,4,479222.75
2017,5,31,8,382832.5
2017,5,31,12,373975.5
2017,5,31,16,449966.25
2017,5,31,20,518257.0
2017,5,31,24,535603.25
2017,6,1,4,483763.25
2017,6,1,8,386586.5
2017,6,1,12,375224.75
2017,6,1,16,451075.0
2017,6,1,20,517533.75
2017,6,1,24,532149.75
2017,6,2,4,486161.5
2017,6,2,8,390471.75
2017,6,2,12,377252.0
2017,6,2,16,450916.25
2017,6,2,20,520969.5
