BEGIN_DATA
year,month,day,hour,demand (MW)
2015,8,1,14,69776
2015,8,1,15,75751
2015,8,1,16,81366
2015,8,1,17,86136
2015,8,1,18,90250
2015,8,1,19,93486
2015,8,1,20,96105
2015,8,1,21,98449
2015,8,1,22,100196
2015,8,1,23,101595
2015,8,1,24,101583
2015,8,2,1,99573
2015,8,2,2,95802
2015,8,2,3,93225
2015,8,2,4,89601
2015,8,2,5,83309
2015,8,2,6,77408
2015,8,2,7,72632
2015,8,2,8,69196
2015,8,2,9,66569
2015,8,2,10,65008
2015,8,2,11,64100
2015,8,2,12,64101
2015,8,2,13,64259
2015,8,2,14,68321
2015,8,2,15,74830
2015,8,2,16,81734
2015,8,2,17,87999
2015,8,2,18,93817
2015,8,2,19,98833
2015,8,2,20,102361
2015,8,2,21,105120
2015,8,2,22,107189
2015,8,2,23,108376
2015,8,2,24,108362
2015,8,3,1,106101
2015,8,3,2,102318
2015,8,3,3,99508
2015,8,3,4,94514
2015,8,3,5,87025
2015,8,3,6,80305
2015,8,3,7,75285
2015,8,3,8,71585
2015,8,3,9,69367
2015,8,3,10,68502
2015,8,3,11,69267
2015,8,3,12,72440
2015,8,3,13,75889
2015,8,3,14,80766
2015,8,3,15,85934
2015,8,3,16,91094
2015,8,3,17,96035
2015,8,3,18,100200
2015,8,3,19,103834
2015,8,3,20,106615
2015,8,3,21,107939
2015,8,3,22,108413
2015,8,3,23,108347
2015,8,3,24,107400
2015,8,4,1,104997
2015,8,4,2,101061
2015,8,4,3,98747
2015,8,4,4,94475
2015,8,4,5,86956
2015,8,4,6,80159
2015,8,4,7,75119
2015,8,4,8,71478
2015,8,4,9,69173
2015,8,4,10,68120
2015,8,4,11,68985
2015,8,4,12,72059
2015,8,4,13,75349
2015,8,4,14,79729
2015,8,4,15,84311
2015,8,4,16,88879
2015,8,4,17,93771
2015,8,4,18,97668
2015,8,4,19,100805
2015,8,4,20,103394
2015,8,4,21,104931
2015,8,4,22,105624
2015,8,4,23,105248
2015,8,4,24,103842
2015,8,5,1,101333
2015,8,5,2,98176
2015,8,5,3,96746
2015,8,5,4,92943
2015,8,5,5,86040
2015,8,5,6,79515
2015,8,5,7,75064
2015,8,5,8,71829
2015,8,5,9,69770
2015,8,5,10,68857
2015,8,5,11,69880
2015,8,5,12,73191
2015,8,5,13,76610
2015,8,5,14,80669
2015,8,5,15,84780
2015,8,5,16,89049
2015,8,5,17,93182
2015,8,5,18,96731
2015,8,5,19,100080
2015,8,5,20,102424
2015,8,5,21,103253
2015,8,5,22,103318
2015,8,5,23,102814
2015,8,5,24,101794
2015,8,6,1,99557
2015,8,6,2,96439
2015,8,6,3,95506
2015,8,6,4,91713
2015,8,6,5,85159
2015,8,6,6,79304
2015,8,6,7,74977
2015,8,6,8,71891
2015,8,6,9,69768
2015,8,6,10,69103
2015,8,6,11,70139
2015,8,6,12,73524
2015,8,6,13,77171
2015,8,6,14,80500
2015,8,6,15,84206
2015,8,6,16,87993
2015,8,6,17,91541
2015,8,6,18,94425
2015,8,6,19,96867
2015,8,6,20,99389
2015,8,6,21,101072
2015,8,6,22,102279
2015,8,6,23,102351
2015,8,6,24,101103
2015,8,7,1,98939
2015,8,7,2,96056
2015,8,7,3,95209
2015,8,7,4,91481
2015,8,7,5,85243
2015,8,7,6,79335
2015,8,7,7,74687
2015,8,7,8,71536
2015,8,7,9,69397
2015,8,7,10,68440
2015,8,7,11,69432
2015,8,7,12,72693
2015,8,7,13,76189
2015,8,7,14,80187
2015,8,7,15,84568
2015,8,7,16,88850
2015,8,7,17,92805
2015,8,7,18,96266
2015,8,7,19,99531
2015,8,7,20,102512
2015,8,7,21,104448
2015,8,7,22,105417
2015,8,7,23,105658
2015,8,7,24,104470
2015,8,8,1,101835
2015,8,8,2,98238
2015,8,8,3,96695
2015,8,8,4,92802
2015,8,8,5,86489
2015,8,8,6,80404
2015,8,8,7,75538
2015,8,8,8,72126
2015,8,8,9,69708
2015,8,8,10,68215
2015,8,8,11,67949
2015,8,8,12,68692
2015,8,8,13,69260
2015,8,8,14,72091
2015,8,8,15,77110
2015,8,8,16,82206
2015,8,8,17,86724
2015,8,8,18,90303
2015,8,8,19,93081
2015,8,8,20,94969
2015,8,8,21,96130
2015,8,8,22,97259
2015,8,8,23,97977
2015,8,8,24,97496
2015,8,9,1,95401
2015,8,9,2,92821
2015,8,9,3,92302
2015,8,9,4,89079
2015,8,9,5,83595
2015,8,9,6,78220
2015,8,9,7,73732
2015,8,9,8,70710
2015,8,9,9,68435
2015,8,9,10,66892
2015,8,9,11,65998
2015,8,9,12,66202
2015,8,9,13,66557
2015,8,9,14,69184
2015,8,9,15,74167
2015,8,9,16,78987
2015,8,9,17,83408
2015,8,9,18,87495
2015,8,9,19,91476
2015,8,9,20,94397
2015,8,9,21,96462
2015,8,9,22,98298
2015,8,9,23,99821
2015,8,9,24,100159
2015,8,10,1,98947
2015,8,10,2,96935
2015,8,10,3,96130
2015,8,10,4,92457
2015,8,10,5,86486
2015,8,10,6,80521
2015,8,10,7,76398
2015,8,10,8,73441
2015,8,10,9,71601
2015,8,10,10,71160
2015,8,10,11,72323
2015,8,10,12,76286
2015,8,10,13,80361
2015,8,10,14,84358
2015,8,10,15,89007
2015,8,10,16,93603
2015,8,10,17,98151
2015,8,10,18,102020
2015,8,10,19,105289
2015,8,10,20,107678
2015,8,10,21,108563
2015,8,10,22,109656
2015,8,10,23,110038
2015,8,10,24,108985
2015,8,11,1,106757
2015,8,11,2,103203
2015,8,11,3,101260
2015,8,11,4,96499
2015,8,11,5,88657
2015,8,11,6,82055
2015,8,11,7,77085
2015,8,11,8,73576
2015,8,11,9,71245
2015,8,11,10,70266
2015,8,11,11,71179
2015,8,11,12,74733
2015,8,11,13,78463
2015,8,11,14,82359
2015,8,11,15,87040
