BEGIN_DATA
year,month,day,hour,demand (MW)
2015,7,25,11,11732
2015,7,25,12,11967
2015,7,25,13,12577
2015,7,25,14,13336
2015,7,25,15,14180
2015,7,25,16,14711
2015,7,25,17,15052
2015,7,25,18,15195
2015,7,25,19,15230
2015,7,25,20,15283
2015,7,25,21,15404
2015,7,25,22,15585
2015,7,25,23,15694
2015,7,25,24,15541
2015,7,26,1,15194
2015,7,26,2,15276
2015,7,26,3,14944
2015,7,26,4,14113
2015,7,26,5,12987
2015,7,26,6,12508
2015,7,26,7,11954
2015,7,26,8,11802
2015,7,26,9,11592
2015,7,26,10,11793
2015,7,26,11,12206
2015,7,26,12,12471
2015,7,26,13,12566
2015,7,26,14,12844
2015,7,26,15,13771
2015,7,26,16,14486
2015,7,26,17,14975
2015,7,26,18,15401
2015,7,26,19,15782
2015,7,26,20,16036
2015,7,26,21,16300
2015,7,26,22,16682
2015,7,26,23,17001
2015,7,26,24,17021
2015,7,27,1,16871
2015,7,27,2,16922
2015,7,27,3,16487
2015,7,27,4,15293
2015,7,27,5,13956
2015,7,27,6,13512
2015,7,27,7,13562
2015,7,27,8,13493
2015,7,27,9,13423
2015,7,27,10,13437
2015,7,27,11,13872
2015,7,27,12,14680
2015,7,27,13,15590
2015,7,27,14,16714
2015,7,27,15,17553
2015,7,27,16,18278
2015,7,27,17,18885
2015,7,27,18,19340
2015,7,27,19,19804
2015,7,27,20,20277
2015,7,27,21,20615
2015,7,27,22,20815
2015,7,27,23,20756
2015,7,27,24,20383
2015,7,28,1,19792
2015,7,28,2,19566
2015,7,28,3,18733
2015,7,28,4,17037
2015,7,28,5,15769
2015,7,28,6,14918
2015,7,28,7,14416
2015,7,28,8,13975
2015,7,28,9,13963
2015,7,28,10,13857
2015,7,28,11,14289
2015,7,28,12,15066
2015,7,28,13,16464
2015,7,28,14,17618
2015,7,28,15,18702
2015,7,28,16,19832
2015,7,28,17,20806
2015,7,28,18,21631
2015,7,28,19,22365
2015,7,28,20,22815
2015,7,28,21,23012
2015,7,28,22,23083
2015,7,28,23,22972
2015,7,28,24,22452
2015,7,29,1,21730
2015,7,29,2,21389
2015,7,29,3,20440
2015,7,29,4,18660
2015,7,29,5,17048
2015,7,29,6,15948
2015,7,29,7,15464
2015,7,29,8,15154
2015,7,29,9,14839
2015,7,29,10,14598
2015,7,29,11,14513
2015,7,29,12,15209
2015,7,29,13,16959
2015,7,29,14,18434
2015,7,29,15,19748
2015,7,29,16,21063
2015,7,29,17,22145
2015,7,29,18,22876
2015,7,29,19,23538
2015,7,29,20,23852
2015,7,29,21,24051
2015,7,29,22,24300
2015,7,29,23,24329
2015,7,29,24,23951
2015,7,30,1,23325
2015,7,30,2,22928
2015,7,30,3,21906
2015,7,30,4,19876
2015,7,30,5,18096
2015,7,30,6,17288
2015,7,30,7,16707
2015,7,30,8,16027
2015,7,30,9,15949
2015,7,30,10,15987
2015,7,30,11,16358
2015,7,30,12,17358
2015,7,30,13,18142
2015,7,30,14,19507
2015,7,30,15,20714
2015,7,30,16,21814
2015,7,30,17,22550
2015,7,30,18,22991
2015,7,30,19,23426
2015,7,30,20,23723
2015,7,30,21,23631
2015,7,30,22,23278
2015,7,30,23,22771
2015,7,30,24,22038
2015,7,31,1,21348
2015,7,31,2,21009
